ID,EMOTION_ID,MOTION_ID
1480,9,gJS_sBM_cAll_d02_mJS5_ch01
1481,7,gJS_sBM_cAll_d02_mJS5_ch01
1482,11,gJS_sBM_cAll_d02_mJS5_ch01
1483,9,gJS_sBM_cAll_d02_mJS5_ch02
1484,7,gJS_sBM_cAll_d02_mJS5_ch02
1485,11,gJS_sBM_cAll_d02_mJS5_ch02
1486,9,gJS_sBM_cAll_d02_mJS5_ch03
1487,7,gJS_sBM_cAll_d02_mJS5_ch03
1488,11,gJS_sBM_cAll_d02_mJS5_ch03
1489,9,gJS_sBM_cAll_d02_mJS5_ch04
1490,7,gJS_sBM_cAll_d02_mJS5_ch04
1491,11,gJS_sBM_cAll_d02_mJS5_ch04
1492,9,gJS_sBM_cAll_d02_mJS5_ch05
1493,7,gJS_sBM_cAll_d02_mJS5_ch05
1494,11,gJS_sBM_cAll_d02_mJS5_ch05
1495,9,gJS_sBM_cAll_d02_mJS5_ch06
1496,7,gJS_sBM_cAll_d02_mJS5_ch06
1497,11,gJS_sBM_cAll_d02_mJS5_ch06
1498,9,gJS_sBM_cAll_d02_mJS5_ch07
1499,7,gJS_sBM_cAll_d02_mJS5_ch07
1500,11,gJS_sBM_cAll_d02_mJS5_ch07
1501,9,gJS_sBM_cAll_d02_mJS5_ch08
1502,7,gJS_sBM_cAll_d02_mJS5_ch08
1503,11,gJS_sBM_cAll_d02_mJS5_ch08
1504,9,gJS_sBM_cAll_d02_mJS5_ch09
1505,7,gJS_sBM_cAll_d02_mJS5_ch09
1506,11,gJS_sBM_cAll_d02_mJS5_ch09
1507,9,gJS_sBM_cAll_d02_mJS5_ch10
1508,7,gJS_sBM_cAll_d02_mJS5_ch10
1509,11,gJS_sBM_cAll_d02_mJS5_ch10
1510,9,gJS_sBM_cAll_d03_mJS2_ch01
1511,7,gJS_sBM_cAll_d03_mJS2_ch01
1512,11,gJS_sBM_cAll_d03_mJS2_ch01
1513,9,gJS_sBM_cAll_d03_mJS2_ch02
1514,7,gJS_sBM_cAll_d03_mJS2_ch02
1515,11,gJS_sBM_cAll_d03_mJS2_ch02
1516,9,gJS_sBM_cAll_d03_mJS2_ch03
1517,7,gJS_sBM_cAll_d03_mJS2_ch03
1518,11,gJS_sBM_cAll_d03_mJS2_ch03
1519,9,gJS_sBM_cAll_d03_mJS2_ch04
1520,7,gJS_sBM_cAll_d03_mJS2_ch04
1521,11,gJS_sBM_cAll_d03_mJS2_ch04
1522,9,gJS_sBM_cAll_d03_mJS2_ch05
1523,7,gJS_sBM_cAll_d03_mJS2_ch05
1524,11,gJS_sBM_cAll_d03_mJS2_ch05
1525,9,gJS_sBM_cAll_d03_mJS2_ch06
1526,7,gJS_sBM_cAll_d03_mJS2_ch06
1527,11,gJS_sBM_cAll_d03_mJS2_ch06
1528,9,gJS_sBM_cAll_d03_mJS2_ch07
1529,7,gJS_sBM_cAll_d03_mJS2_ch07
1530,11,gJS_sBM_cAll_d03_mJS2_ch07
1531,9,gJS_sBM_cAll_d03_mJS2_ch08
1532,7,gJS_sBM_cAll_d03_mJS2_ch08
1533,11,gJS_sBM_cAll_d03_mJS2_ch08
1534,9,gJS_sBM_cAll_d03_mJS2_ch09
1535,7,gJS_sBM_cAll_d03_mJS2_ch09
1536,11,gJS_sBM_cAll_d03_mJS2_ch09
1537,9,gJS_sBM_cAll_d03_mJS2_ch10
1538,7,gJS_sBM_cAll_d03_mJS2_ch10
1539,11,gJS_sBM_cAll_d03_mJS2_ch10
1540,9,gJS_sBM_cAll_d03_mJS3_ch01
1541,7,gJS_sBM_cAll_d03_mJS3_ch01
1542,11,gJS_sBM_cAll_d03_mJS3_ch01
1543,9,gJS_sBM_cAll_d03_mJS3_ch02
1544,7,gJS_sBM_cAll_d03_mJS3_ch02
1545,11,gJS_sBM_cAll_d03_mJS3_ch02
1546,9,gJS_sBM_cAll_d03_mJS3_ch03
1547,7,gJS_sBM_cAll_d03_mJS3_ch03
1548,11,gJS_sBM_cAll_d03_mJS3_ch03
1549,9,gJS_sBM_cAll_d03_mJS3_ch04
1550,7,gJS_sBM_cAll_d03_mJS3_ch04
1551,11,gJS_sBM_cAll_d03_mJS3_ch04
1552,9,gJS_sBM_cAll_d03_mJS3_ch05
1553,7,gJS_sBM_cAll_d03_mJS3_ch05
1554,11,gJS_sBM_cAll_d03_mJS3_ch05
1555,9,gJS_sBM_cAll_d03_mJS3_ch06
1556,7,gJS_sBM_cAll_d03_mJS3_ch06
1557,11,gJS_sBM_cAll_d03_mJS3_ch06
1558,9,gJS_sBM_cAll_d03_mJS3_ch07
1559,7,gJS_sBM_cAll_d03_mJS3_ch07
1560,11,gJS_sBM_cAll_d03_mJS3_ch07
1561,9,gJS_sBM_cAll_d03_mJS3_ch08
1562,7,gJS_sBM_cAll_d03_mJS3_ch08
1563,11,gJS_sBM_cAll_d03_mJS3_ch08
1564,9,gJS_sBM_cAll_d03_mJS3_ch09
1565,7,gJS_sBM_cAll_d03_mJS3_ch09
1566,11,gJS_sBM_cAll_d03_mJS3_ch09
1567,9,gJS_sBM_cAll_d03_mJS3_ch10
1568,7,gJS_sBM_cAll_d03_mJS3_ch10
1569,11,gJS_sBM_cAll_d03_mJS3_ch10
1570,9,gJS_sBM_cAll_d03_mJS4_ch01
1571,7,gJS_sBM_cAll_d03_mJS4_ch01
1572,11,gJS_sBM_cAll_d03_mJS4_ch01
1573,9,gJS_sBM_cAll_d03_mJS4_ch02
1574,7,gJS_sBM_cAll_d03_mJS4_ch02
1575,11,gJS_sBM_cAll_d03_mJS4_ch02
1576,9,gJS_sBM_cAll_d03_mJS4_ch03
1577,7,gJS_sBM_cAll_d03_mJS4_ch03
1578,11,gJS_sBM_cAll_d03_mJS4_ch03
1579,9,gJS_sBM_cAll_d03_mJS4_ch04
1580,7,gJS_sBM_cAll_d03_mJS4_ch04
1581,11,gJS_sBM_cAll_d03_mJS4_ch04
1582,9,gJS_sBM_cAll_d03_mJS4_ch05
1583,7,gJS_sBM_cAll_d03_mJS4_ch05
1584,11,gJS_sBM_cAll_d03_mJS4_ch05
1585,9,gJS_sBM_cAll_d03_mJS4_ch06
1586,7,gJS_sBM_cAll_d03_mJS4_ch06
1587,11,gJS_sBM_cAll_d03_mJS4_ch06
1588,9,gJS_sBM_cAll_d03_mJS4_ch07
1589,7,gJS_sBM_cAll_d03_mJS4_ch07
1590,11,gJS_sBM_cAll_d03_mJS4_ch07
1591,9,gJS_sBM_cAll_d03_mJS4_ch08
1592,7,gJS_sBM_cAll_d03_mJS4_ch08
1593,11,gJS_sBM_cAll_d03_mJS4_ch08
1594,9,gJS_sBM_cAll_d03_mJS4_ch09
1595,7,gJS_sBM_cAll_d03_mJS4_ch09
1596,11,gJS_sBM_cAll_d03_mJS4_ch09
1597,9,gJS_sBM_cAll_d03_mJS4_ch10
1598,7,gJS_sBM_cAll_d03_mJS4_ch10
1599,11,gJS_sBM_cAll_d03_mJS4_ch10
1600,9,gJS_sBM_cAll_d03_mJS5_ch01
1601,7,gJS_sBM_cAll_d03_mJS5_ch01
1602,11,gJS_sBM_cAll_d03_mJS5_ch01
1603,9,gJS_sBM_cAll_d03_mJS5_ch02
1604,7,gJS_sBM_cAll_d03_mJS5_ch02
1605,11,gJS_sBM_cAll_d03_mJS5_ch02
1606,9,gJS_sBM_cAll_d03_mJS5_ch03
1607,7,gJS_sBM_cAll_d03_mJS5_ch03
1608,11,gJS_sBM_cAll_d03_mJS5_ch03
1609,9,gJS_sBM_cAll_d03_mJS5_ch04
1610,7,gJS_sBM_cAll_d03_mJS5_ch04
1611,11,gJS_sBM_cAll_d03_mJS5_ch04
1612,9,gJS_sBM_cAll_d03_mJS5_ch05
1613,7,gJS_sBM_cAll_d03_mJS5_ch05
1614,11,gJS_sBM_cAll_d03_mJS5_ch05
1615,9,gJS_sBM_cAll_d03_mJS5_ch06
1616,7,gJS_sBM_cAll_d03_mJS5_ch06
1617,11,gJS_sBM_cAll_d03_mJS5_ch06
1618,9,gJS_sBM_cAll_d03_mJS5_ch07
1619,7,gJS_sBM_cAll_d03_mJS5_ch07
1620,11,gJS_sBM_cAll_d03_mJS5_ch07
1621,9,gJS_sBM_cAll_d03_mJS5_ch08
1622,7,gJS_sBM_cAll_d03_mJS5_ch08
1623,11,gJS_sBM_cAll_d03_mJS5_ch08
1624,9,gJS_sBM_cAll_d03_mJS5_ch09
1625,7,gJS_sBM_cAll_d03_mJS5_ch09
1626,11,gJS_sBM_cAll_d03_mJS5_ch09
1627,9,gJS_sBM_cAll_d03_mJS5_ch10
1628,7,gJS_sBM_cAll_d03_mJS5_ch10
1629,11,gJS_sBM_cAll_d03_mJS5_ch10
1630,9,gJS_sFM_cAll_d01_mJS0_ch01
1631,7,gJS_sFM_cAll_d01_mJS0_ch01
1632,11,gJS_sFM_cAll_d01_mJS0_ch01
1633,9,gJS_sFM_cAll_d01_mJS1_ch02
1634,7,gJS_sFM_cAll_d01_mJS1_ch02
1635,11,gJS_sFM_cAll_d01_mJS1_ch02
1636,9,gJS_sFM_cAll_d01_mJS1_ch07
1637,7,gJS_sFM_cAll_d01_mJS1_ch07
1638,11,gJS_sFM_cAll_d01_mJS1_ch07
1639,9,gJS_sFM_cAll_d01_mJS2_ch03
1640,7,gJS_sFM_cAll_d01_mJS2_ch03
1641,11,gJS_sFM_cAll_d01_mJS2_ch03
1642,9,gJS_sFM_cAll_d01_mJS3_ch04
1643,7,gJS_sFM_cAll_d01_mJS3_ch04
1644,11,gJS_sFM_cAll_d01_mJS3_ch04
1645,9,gJS_sFM_cAll_d01_mJS4_ch05
1646,7,gJS_sFM_cAll_d01_mJS4_ch05
1647,11,gJS_sFM_cAll_d01_mJS4_ch05
1648,9,gJS_sFM_cAll_d01_mJS5_ch06
1649,7,gJS_sFM_cAll_d01_mJS5_ch06
1650,11,gJS_sFM_cAll_d01_mJS5_ch06
1651,9,gJS_sFM_cAll_d02_mJS0_ch08
1652,7,gJS_sFM_cAll_d02_mJS0_ch08
1653,11,gJS_sFM_cAll_d02_mJS0_ch08
1654,9,gJS_sFM_cAll_d02_mJS1_ch02
1655,7,gJS_sFM_cAll_d02_mJS1_ch02
1656,11,gJS_sFM_cAll_d02_mJS1_ch02
1657,9,gJS_sFM_cAll_d02_mJS1_ch11
1658,7,gJS_sFM_cAll_d02_mJS1_ch11
1659,11,gJS_sFM_cAll_d02_mJS1_ch11
1660,9,gJS_sFM_cAll_d02_mJS2_ch03
1661,7,gJS_sFM_cAll_d02_mJS2_ch03
1662,11,gJS_sFM_cAll_d02_mJS2_ch03
1663,9,gJS_sFM_cAll_d02_mJS3_ch04
1664,7,gJS_sFM_cAll_d02_mJS3_ch04
1665,11,gJS_sFM_cAll_d02_mJS3_ch04
1666,9,gJS_sFM_cAll_d02_mJS4_ch09
1667,7,gJS_sFM_cAll_d02_mJS4_ch09
1668,11,gJS_sFM_cAll_d02_mJS4_ch09
1669,9,gJS_sFM_cAll_d02_mJS5_ch10
1670,7,gJS_sFM_cAll_d02_mJS5_ch10
1671,11,gJS_sFM_cAll_d02_mJS5_ch10
1672,9,gJS_sFM_cAll_d03_mJS0_ch01
1673,7,gJS_sFM_cAll_d03_mJS0_ch01
1674,11,gJS_sFM_cAll_d03_mJS0_ch01
1675,9,gJS_sFM_cAll_d03_mJS1_ch02
1676,7,gJS_sFM_cAll_d03_mJS1_ch02
1677,11,gJS_sFM_cAll_d03_mJS1_ch02
1678,9,gJS_sFM_cAll_d03_mJS2_ch03
1679,7,gJS_sFM_cAll_d03_mJS2_ch03
1680,11,gJS_sFM_cAll_d03_mJS2_ch03
1681,9,gJS_sFM_cAll_d03_mJS3_ch04
1682,7,gJS_sFM_cAll_d03_mJS3_ch04
1683,11,gJS_sFM_cAll_d03_mJS3_ch04
1684,9,gJS_sFM_cAll_d03_mJS4_ch12
1685,7,gJS_sFM_cAll_d03_mJS4_ch12
1686,11,gJS_sFM_cAll_d03_mJS4_ch12
1687,9,gJS_sFM_cAll_d03_mJS5_ch13
1688,7,gJS_sFM_cAll_d03_mJS5_ch13
1689,11,gJS_sFM_cAll_d03_mJS5_ch13
1690,9,gJS_sFM_cAll_d03_mJS5_ch14
1691,7,gJS_sFM_cAll_d03_mJS5_ch14
1692,11,gJS_sFM_cAll_d03_mJS5_ch14
1693,3,gKR_sBM_cAll_d28_mKR0_ch01
1694,9,gKR_sBM_cAll_d28_mKR0_ch01
1695,4,gKR_sBM_cAll_d28_mKR0_ch01
1696,3,gKR_sBM_cAll_d28_mKR0_ch02
1697,9,gKR_sBM_cAll_d28_mKR0_ch02
1698,4,gKR_sBM_cAll_d28_mKR0_ch02
1699,3,gKR_sBM_cAll_d28_mKR0_ch03
1700,9,gKR_sBM_cAll_d28_mKR0_ch03
1701,4,gKR_sBM_cAll_d28_mKR0_ch03
1702,3,gKR_sBM_cAll_d28_mKR0_ch04
1703,9,gKR_sBM_cAll_d28_mKR0_ch04
1704,4,gKR_sBM_cAll_d28_mKR0_ch04
1705,3,gKR_sBM_cAll_d28_mKR0_ch05
1706,9,gKR_sBM_cAll_d28_mKR0_ch05
1707,4,gKR_sBM_cAll_d28_mKR0_ch05
1708,3,gKR_sBM_cAll_d28_mKR0_ch06
1709,9,gKR_sBM_cAll_d28_mKR0_ch06
1710,4,gKR_sBM_cAll_d28_mKR0_ch06
1711,3,gKR_sBM_cAll_d28_mKR0_ch07
1712,9,gKR_sBM_cAll_d28_mKR0_ch07
1713,4,gKR_sBM_cAll_d28_mKR0_ch07
1714,3,gKR_sBM_cAll_d28_mKR0_ch08
1715,9,gKR_sBM_cAll_d28_mKR0_ch08
1716,4,gKR_sBM_cAll_d28_mKR0_ch08
1717,3,gKR_sBM_cAll_d28_mKR0_ch09
1718,9,gKR_sBM_cAll_d28_mKR0_ch09
1719,4,gKR_sBM_cAll_d28_mKR0_ch09
1720,3,gKR_sBM_cAll_d28_mKR0_ch10
1721,9,gKR_sBM_cAll_d28_mKR0_ch10
1722,4,gKR_sBM_cAll_d28_mKR0_ch10
1723,3,gKR_sBM_cAll_d28_mKR1_ch01
1724,9,gKR_sBM_cAll_d28_mKR1_ch01
1725,4,gKR_sBM_cAll_d28_mKR1_ch01
1726,3,gKR_sBM_cAll_d28_mKR1_ch02
1727,9,gKR_sBM_cAll_d28_mKR1_ch02
1728,4,gKR_sBM_cAll_d28_mKR1_ch02
1729,3,gKR_sBM_cAll_d28_mKR1_ch03
1730,9,gKR_sBM_cAll_d28_mKR1_ch03
1731,4,gKR_sBM_cAll_d28_mKR1_ch03
1732,3,gKR_sBM_cAll_d28_mKR1_ch04
1733,9,gKR_sBM_cAll_d28_mKR1_ch04
1734,4,gKR_sBM_cAll_d28_mKR1_ch04
1735,3,gKR_sBM_cAll_d28_mKR1_ch05
1736,9,gKR_sBM_cAll_d28_mKR1_ch05
1737,4,gKR_sBM_cAll_d28_mKR1_ch05
1738,3,gKR_sBM_cAll_d28_mKR1_ch06
1739,9,gKR_sBM_cAll_d28_mKR1_ch06
1740,4,gKR_sBM_cAll_d28_mKR1_ch06
1741,3,gKR_sBM_cAll_d28_mKR1_ch07
1742,9,gKR_sBM_cAll_d28_mKR1_ch07
1743,4,gKR_sBM_cAll_d28_mKR1_ch07
1744,3,gKR_sBM_cAll_d28_mKR1_ch08
1745,9,gKR_sBM_cAll_d28_mKR1_ch08
1746,4,gKR_sBM_cAll_d28_mKR1_ch08
1747,3,gKR_sBM_cAll_d28_mKR1_ch09
1748,9,gKR_sBM_cAll_d28_mKR1_ch09
1749,4,gKR_sBM_cAll_d28_mKR1_ch09
1750,3,gKR_sBM_cAll_d28_mKR1_ch10
1751,9,gKR_sBM_cAll_d28_mKR1_ch10
1752,4,gKR_sBM_cAll_d28_mKR1_ch10
1753,3,gKR_sBM_cAll_d28_mKR2_ch01
1754,9,gKR_sBM_cAll_d28_mKR2_ch01
1755,4,gKR_sBM_cAll_d28_mKR2_ch01
1756,3,gKR_sBM_cAll_d28_mKR2_ch02
1757,9,gKR_sBM_cAll_d28_mKR2_ch02
1758,4,gKR_sBM_cAll_d28_mKR2_ch02
1759,3,gKR_sBM_cAll_d28_mKR2_ch03
1760,9,gKR_sBM_cAll_d28_mKR2_ch03
1761,4,gKR_sBM_cAll_d28_mKR2_ch03
1762,3,gKR_sBM_cAll_d28_mKR2_ch04
1763,9,gKR_sBM_cAll_d28_mKR2_ch04
1764,4,gKR_sBM_cAll_d28_mKR2_ch04
1765,3,gKR_sBM_cAll_d28_mKR2_ch05
1766,9,gKR_sBM_cAll_d28_mKR2_ch05
1767,4,gKR_sBM_cAll_d28_mKR2_ch05
1768,3,gKR_sBM_cAll_d28_mKR2_ch06
1769,9,gKR_sBM_cAll_d28_mKR2_ch06
1770,4,gKR_sBM_cAll_d28_mKR2_ch06
1771,3,gKR_sBM_cAll_d28_mKR2_ch07
1772,9,gKR_sBM_cAll_d28_mKR2_ch07
1773,4,gKR_sBM_cAll_d28_mKR2_ch07
1774,3,gKR_sBM_cAll_d28_mKR2_ch08
1775,9,gKR_sBM_cAll_d28_mKR2_ch08
1776,4,gKR_sBM_cAll_d28_mKR2_ch08
1777,3,gKR_sBM_cAll_d28_mKR2_ch09
1778,9,gKR_sBM_cAll_d28_mKR2_ch09
1779,4,gKR_sBM_cAll_d28_mKR2_ch09
1780,3,gKR_sBM_cAll_d28_mKR2_ch10
1781,9,gKR_sBM_cAll_d28_mKR2_ch10
1782,4,gKR_sBM_cAll_d28_mKR2_ch10
1783,3,gKR_sBM_cAll_d28_mKR3_ch01
1784,9,gKR_sBM_cAll_d28_mKR3_ch01
1785,4,gKR_sBM_cAll_d28_mKR3_ch01
1786,3,gKR_sBM_cAll_d28_mKR3_ch02
1787,9,gKR_sBM_cAll_d28_mKR3_ch02
1788,4,gKR_sBM_cAll_d28_mKR3_ch02
1789,3,gKR_sBM_cAll_d28_mKR3_ch03
1790,9,gKR_sBM_cAll_d28_mKR3_ch03
1791,4,gKR_sBM_cAll_d28_mKR3_ch03
1792,3,gKR_sBM_cAll_d28_mKR3_ch04
1793,9,gKR_sBM_cAll_d28_mKR3_ch04
1794,4,gKR_sBM_cAll_d28_mKR3_ch04
1795,3,gKR_sBM_cAll_d28_mKR3_ch05
1796,9,gKR_sBM_cAll_d28_mKR3_ch05
1797,4,gKR_sBM_cAll_d28_mKR3_ch05
1798,3,gKR_sBM_cAll_d28_mKR3_ch06
1799,9,gKR_sBM_cAll_d28_mKR3_ch06
1800,4,gKR_sBM_cAll_d28_mKR3_ch06
1801,3,gKR_sBM_cAll_d28_mKR3_ch07
1802,9,gKR_sBM_cAll_d28_mKR3_ch07
1803,4,gKR_sBM_cAll_d28_mKR3_ch07
1804,3,gKR_sBM_cAll_d28_mKR3_ch08
1805,9,gKR_sBM_cAll_d28_mKR3_ch08
1806,4,gKR_sBM_cAll_d28_mKR3_ch08
1807,3,gKR_sBM_cAll_d28_mKR3_ch09
1808,9,gKR_sBM_cAll_d28_mKR3_ch09
1809,4,gKR_sBM_cAll_d28_mKR3_ch09
1810,3,gKR_sBM_cAll_d28_mKR3_ch10
1811,9,gKR_sBM_cAll_d28_mKR3_ch10
1812,4,gKR_sBM_cAll_d28_mKR3_ch10
1813,3,gKR_sBM_cAll_d29_mKR0_ch01
1814,9,gKR_sBM_cAll_d29_mKR0_ch01
1815,4,gKR_sBM_cAll_d29_mKR0_ch01
1816,3,gKR_sBM_cAll_d29_mKR0_ch02
1817,9,gKR_sBM_cAll_d29_mKR0_ch02
1818,4,gKR_sBM_cAll_d29_mKR0_ch02
1819,3,gKR_sBM_cAll_d29_mKR0_ch03
1820,9,gKR_sBM_cAll_d29_mKR0_ch03
1821,4,gKR_sBM_cAll_d29_mKR0_ch03
1822,3,gKR_sBM_cAll_d29_mKR0_ch04
1823,9,gKR_sBM_cAll_d29_mKR0_ch04
1824,4,gKR_sBM_cAll_d29_mKR0_ch04
1825,3,gKR_sBM_cAll_d29_mKR0_ch05
1826,9,gKR_sBM_cAll_d29_mKR0_ch05
1827,4,gKR_sBM_cAll_d29_mKR0_ch05
1828,3,gKR_sBM_cAll_d29_mKR0_ch06
1829,9,gKR_sBM_cAll_d29_mKR0_ch06
1830,4,gKR_sBM_cAll_d29_mKR0_ch06
1831,3,gKR_sBM_cAll_d29_mKR0_ch07
1832,9,gKR_sBM_cAll_d29_mKR0_ch07
1833,4,gKR_sBM_cAll_d29_mKR0_ch07
1834,3,gKR_sBM_cAll_d29_mKR0_ch08
1835,9,gKR_sBM_cAll_d29_mKR0_ch08
1836,4,gKR_sBM_cAll_d29_mKR0_ch08
1837,3,gKR_sBM_cAll_d29_mKR0_ch09
1838,9,gKR_sBM_cAll_d29_mKR0_ch09
1839,4,gKR_sBM_cAll_d29_mKR0_ch09
1840,3,gKR_sBM_cAll_d29_mKR0_ch10
1841,9,gKR_sBM_cAll_d29_mKR0_ch10
1842,4,gKR_sBM_cAll_d29_mKR0_ch10
1843,3,gKR_sBM_cAll_d29_mKR1_ch01
1844,9,gKR_sBM_cAll_d29_mKR1_ch01
1845,4,gKR_sBM_cAll_d29_mKR1_ch01
1846,3,gKR_sBM_cAll_d29_mKR1_ch02
1847,9,gKR_sBM_cAll_d29_mKR1_ch02
1848,4,gKR_sBM_cAll_d29_mKR1_ch02
1849,3,gKR_sBM_cAll_d29_mKR1_ch03
1850,9,gKR_sBM_cAll_d29_mKR1_ch03
1851,4,gKR_sBM_cAll_d29_mKR1_ch03
1852,3,gKR_sBM_cAll_d29_mKR1_ch04
1853,9,gKR_sBM_cAll_d29_mKR1_ch04
1854,4,gKR_sBM_cAll_d29_mKR1_ch04
1855,3,gKR_sBM_cAll_d29_mKR1_ch05
1856,9,gKR_sBM_cAll_d29_mKR1_ch05
1857,4,gKR_sBM_cAll_d29_mKR1_ch05
1858,3,gKR_sBM_cAll_d29_mKR1_ch06
1859,9,gKR_sBM_cAll_d29_mKR1_ch06
1860,4,gKR_sBM_cAll_d29_mKR1_ch06
1861,3,gKR_sBM_cAll_d29_mKR1_ch07
1862,9,gKR_sBM_cAll_d29_mKR1_ch07
1863,4,gKR_sBM_cAll_d29_mKR1_ch07
1864,3,gKR_sBM_cAll_d29_mKR1_ch08
1865,9,gKR_sBM_cAll_d29_mKR1_ch08
1866,4,gKR_sBM_cAll_d29_mKR1_ch08
1867,3,gKR_sBM_cAll_d29_mKR1_ch09
1868,9,gKR_sBM_cAll_d29_mKR1_ch09
1869,4,gKR_sBM_cAll_d29_mKR1_ch09
1870,3,gKR_sBM_cAll_d29_mKR1_ch10
1871,9,gKR_sBM_cAll_d29_mKR1_ch10
1872,4,gKR_sBM_cAll_d29_mKR1_ch10
1873,3,gKR_sBM_cAll_d29_mKR4_ch01
1874,9,gKR_sBM_cAll_d29_mKR4_ch01
1875,4,gKR_sBM_cAll_d29_mKR4_ch01
1876,3,gKR_sBM_cAll_d29_mKR4_ch02
1877,9,gKR_sBM_cAll_d29_mKR4_ch02
1878,4,gKR_sBM_cAll_d29_mKR4_ch02
1879,3,gKR_sBM_cAll_d29_mKR4_ch03
1880,9,gKR_sBM_cAll_d29_mKR4_ch03
1881,4,gKR_sBM_cAll_d29_mKR4_ch03
1882,3,gKR_sBM_cAll_d29_mKR4_ch04
1883,9,gKR_sBM_cAll_d29_mKR4_ch04
1884,4,gKR_sBM_cAll_d29_mKR4_ch04
1885,3,gKR_sBM_cAll_d29_mKR4_ch05
1886,9,gKR_sBM_cAll_d29_mKR4_ch05
1887,4,gKR_sBM_cAll_d29_mKR4_ch05
1888,3,gKR_sBM_cAll_d29_mKR4_ch06
1889,9,gKR_sBM_cAll_d29_mKR4_ch06
1890,4,gKR_sBM_cAll_d29_mKR4_ch06
1891,3,gKR_sBM_cAll_d29_mKR4_ch07
1892,9,gKR_sBM_cAll_d29_mKR4_ch07
1893,4,gKR_sBM_cAll_d29_mKR4_ch07
1894,3,gKR_sBM_cAll_d29_mKR4_ch08
1895,9,gKR_sBM_cAll_d29_mKR4_ch08
1896,4,gKR_sBM_cAll_d29_mKR4_ch08
1897,3,gKR_sBM_cAll_d29_mKR4_ch09
1898,9,gKR_sBM_cAll_d29_mKR4_ch09
1899,4,gKR_sBM_cAll_d29_mKR4_ch09
1900,3,gKR_sBM_cAll_d29_mKR4_ch10
1901,9,gKR_sBM_cAll_d29_mKR4_ch10
1902,4,gKR_sBM_cAll_d29_mKR4_ch10
1903,3,gKR_sBM_cAll_d29_mKR5_ch01
1904,9,gKR_sBM_cAll_d29_mKR5_ch01
1905,4,gKR_sBM_cAll_d29_mKR5_ch01
1906,3,gKR_sBM_cAll_d29_mKR5_ch02
1907,9,gKR_sBM_cAll_d29_mKR5_ch02
1908,4,gKR_sBM_cAll_d29_mKR5_ch02
1909,3,gKR_sBM_cAll_d29_mKR5_ch03
1910,9,gKR_sBM_cAll_d29_mKR5_ch03
1911,4,gKR_sBM_cAll_d29_mKR5_ch03
1912,3,gKR_sBM_cAll_d29_mKR5_ch04
1913,9,gKR_sBM_cAll_d29_mKR5_ch04
1914,4,gKR_sBM_cAll_d29_mKR5_ch04
1915,3,gKR_sBM_cAll_d29_mKR5_ch05
1916,9,gKR_sBM_cAll_d29_mKR5_ch05
1917,4,gKR_sBM_cAll_d29_mKR5_ch05
1918,3,gKR_sBM_cAll_d29_mKR5_ch06
1919,9,gKR_sBM_cAll_d29_mKR5_ch06
1920,4,gKR_sBM_cAll_d29_mKR5_ch06
1921,3,gKR_sBM_cAll_d29_mKR5_ch07
1922,9,gKR_sBM_cAll_d29_mKR5_ch07
1923,4,gKR_sBM_cAll_d29_mKR5_ch07
1924,3,gKR_sBM_cAll_d29_mKR5_ch08
1925,9,gKR_sBM_cAll_d29_mKR5_ch08
1926,4,gKR_sBM_cAll_d29_mKR5_ch08
1927,3,gKR_sBM_cAll_d29_mKR5_ch09
1928,9,gKR_sBM_cAll_d29_mKR5_ch09
1929,4,gKR_sBM_cAll_d29_mKR5_ch09
1930,3,gKR_sBM_cAll_d29_mKR5_ch10
1931,9,gKR_sBM_cAll_d29_mKR5_ch10
1932,4,gKR_sBM_cAll_d29_mKR5_ch10
1933,3,gKR_sBM_cAll_d30_mKR2_ch01
1934,9,gKR_sBM_cAll_d30_mKR2_ch01
1935,4,gKR_sBM_cAll_d30_mKR2_ch01
1936,3,gKR_sBM_cAll_d30_mKR2_ch02
1937,9,gKR_sBM_cAll_d30_mKR2_ch02
1938,4,gKR_sBM_cAll_d30_mKR2_ch02
1939,3,gKR_sBM_cAll_d30_mKR2_ch03
1940,9,gKR_sBM_cAll_d30_mKR2_ch03
1941,4,gKR_sBM_cAll_d30_mKR2_ch03
1942,3,gKR_sBM_cAll_d30_mKR2_ch04
1943,9,gKR_sBM_cAll_d30_mKR2_ch04
1944,4,gKR_sBM_cAll_d30_mKR2_ch04
1945,3,gKR_sBM_cAll_d30_mKR2_ch05
1946,9,gKR_sBM_cAll_d30_mKR2_ch05
1947,4,gKR_sBM_cAll_d30_mKR2_ch05
1948,3,gKR_sBM_cAll_d30_mKR2_ch06
1949,9,gKR_sBM_cAll_d30_mKR2_ch06
1950,4,gKR_sBM_cAll_d30_mKR2_ch06
1951,3,gKR_sBM_cAll_d30_mKR2_ch07
1952,9,gKR_sBM_cAll_d30_mKR2_ch07
1953,4,gKR_sBM_cAll_d30_mKR2_ch07
1954,3,gKR_sBM_cAll_d30_mKR2_ch08
1955,9,gKR_sBM_cAll_d30_mKR2_ch08
1956,4,gKR_sBM_cAll_d30_mKR2_ch08
1957,3,gKR_sBM_cAll_d30_mKR2_ch09
1958,9,gKR_sBM_cAll_d30_mKR2_ch09
1959,4,gKR_sBM_cAll_d30_mKR2_ch09
1960,3,gKR_sBM_cAll_d30_mKR2_ch10
1961,9,gKR_sBM_cAll_d30_mKR2_ch10
